label,regime,avg_action,avg_invested_fraction,avg_overlay_size,avg_hedge_action,avg_hedge_type_action,dominant_hedge_type,avg_hedge_ratio,avg_hedge_cost,avg_hedge_benefit,avg_cash_weight,avg_turnover,avg_transaction_cost,avg_uncertainty_score,avg_convexity_mode,dominant_convexity_mode,avg_convexity_carry,avg_convexity_benefit,avg_council_weight_regime_rules,avg_council_weight_linucb,avg_council_weight_cvar_robust,avg_council_gate_entropy,dominant_council_expert,best_council_expert,ann_return,ann_vol
D_plus_convexity_tf0.40,bear,0.0,0.9999999900000003,7.680559285111738e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999856959584e-09,0.019681847183867132,2.2512592256115763e-05,0.4828888843937002,1.7540983606557377,strong,0.00033852459016393447,0.0008750950487418396,0.0,0.0,0.0,0.0,none,none,0.3026442320339644,0.293178172196719
D_plus_convexity_tf0.50,bull,0.0,0.9999999900000003,0.0009950248656717244,0.0,0.0,none,0.0,0.0,0.0,9.999999849192279e-09,0.013184158451735699,1.4281893967175733e-05,0.4909748839134801,0.5681592039800994,none,9.82587064676617e-05,4.6150439190649354e-05,0.0,0.0,0.0,0.0,none,none,0.20061734050854288,0.13962235262354966
D_plus_convexity_tf0.50,neutral,0.0,0.9999999900000003,8.610998093434141e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999855552385e-09,0.013615996574675658,1.4862059063891547e-05,0.5483449852245302,0.8439024390243902,mild,0.00014560975609756097,0.00013644166188989934,0.0,0.0,0.0,0.0,none,none,0.01120687605473775,0.17520975771782762
D_plus_convexity_tf0.50,bear,0.0,0.9999999900000003,9.235036977563802e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999858481797e-09,0.02080622038567448,2.392721034578853e-05,0.47878789306496206,1.790909090909091,strong,0.00034772727272727277,0.0008900409291914824,0.0,0.0,0.0,0.0,none,none,0.6517210774684129,0.3022201012143086
D_plus_convexity_tf0.60,bull,0.0,0.9999999900000001,0.001355013536585454,0.0,0.0,none,0.0,0.0,0.0,9.999999862201688e-09,0.013174812630207294,1.4232046335884494e-05,0.49786856030096976,0.48644986449864497,none,8.25880758807588e-05,3.6525201739214106e-05,0.0,0.0,0.0,0.0,none,none,0.11747988289652178,0.13133794804131182
D_plus_convexity_tf0.60,neutral,0.0,0.9999999900000003,8.465450562766818e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999846521668e-09,0.01548375770931311,1.6830058039616983e-05,0.5483504232075577,0.8175,mild,0.000138125,5.4294555136189885e-05,0.0,0.0,0.0,0.0,none,none,0.2899471813951261,0.152766358071729
D_plus_convexity_tf0.60,bear,0.0,0.9999999900000003,6.465416437522971e-17,0.0,0.0,none,0.0,0.0,0.0,9.999999850407449e-09,0.014550722833784146,1.616572748430332e-05,0.47973072959480406,1.6588235294117648,strong,0.00031470588235294123,0.00030009987054804176,0.0,0.0,0.0,0.0,none,none,-0.29836675329431867,0.1730069260438406
H_mpc_tf0.40,bull,0.0,0.3568115647359309,0.44702026859424937,0.0,0.0,none,0.0,0.0,0.0,0.643150762752781,0.006740673575627502,7.2917903779448165e-06,0.4949655747933282,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.06489516627836278,0.0341380036707515
H_mpc_tf0.40,neutral,0.0,0.35254691812258565,0.44999370114304793,0.0,0.0,none,0.0,0.0,0.0,0.6474530818774142,0.007853704963264414,8.505977975785204e-06,0.551292354528981,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.08516810381590532,0.03929693249726371
H_mpc_tf0.40,bear,0.0,0.35791179451937977,0.4498393235835329,0.0,0.0,none,0.0,0.0,0.0,0.6420882054806202,0.013297587320852651,1.4677767314611698e-05,0.4828978756431832,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.059128120660073405,0.08277093403050723
H_mpc_tf0.50,bull,0.0,0.35354524193254927,0.4481592039800996,0.0,0.0,none,0.0,0.0,0.0,0.6464547580674508,0.006233899830037675,6.766920933118424e-06,0.4909637560019282,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.06024699000729347,0.03535117398353078
H_mpc_tf0.50,neutral,0.0,0.3499999965000001,0.4500000000000001,0.0,0.0,none,0.0,0.0,0.0,0.6500000034999999,0.007937010709215648,8.674425854101194e-06,0.5483350459941939,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.02261887983302699,0.047983331555848496
H_mpc_tf0.50,bear,0.0,0.3583131734234759,0.4500000000000001,0.0,0.0,none,0.0,0.0,0.0,0.641686826576524,0.015291782150092548,1.6829486730796883e-05,0.4787893255114523,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.14425992877477914,0.08502362052552344
H_mpc_tf0.60,bull,0.0,0.3582554756869349,0.4473751261945035,0.0,0.0,none,0.0,0.0,0.0,0.641744524313065,0.007447579937447711,8.057655778090828e-06,0.49782264123743397,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.04997630354421438,0.03743123828280659
H_mpc_tf0.60,neutral,0.0,0.3499999965,0.4500000000000001,0.0,0.0,none,0.0,0.0,0.0,0.6500000035,0.009172046114706865,1.000340870593489e-05,0.5486372657956883,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.08855063737217218,0.040770625289481804
H_mpc_tf0.60,bear,0.0,0.3581841680298734,0.4500000000000002,0.0,0.0,none,0.0,0.0,0.0,0.6418158319701264,0.01147263652505106,1.2616047788560057e-05,0.4798193209648765,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,none,none,-0.037572728424917344,0.04830830212547632
E_council_tf0.40,bull,0.0,0.9654187809856017,0.008901695020223909,0.0,0.0,none,0.0,0.0,0.0,0.034601261391111346,0.049683204725671386,5.371857278674353e-05,0.49497747379788376,0.0,none,0.0,0.0,0.2742337280789794,0.23417445777896168,0.4915918140079761,1.0414985015026013,cvar_robust,cvar_robust,0.14942479373262427,0.1167612529601846
E_council_tf0.40,neutral,0.0,0.9534302724171483,0.008714561139638907,0.0,0.0,none,0.0,0.0,0.0,0.04656972758285171,0.05301443315183502,5.7514828184067615e-05,0.5513091772672951,0.0,none,0.0,0.0,0.28357962151781846,0.21389987582431566,0.5025205025911595,1.031372603302901,cvar_robust,cvar_robust,0.17946365888753427,0.1213534466348218
