label,ann_return,ann_vol,sharpe,max_drawdown,calmar,var5_pct,avg_turnover,avg_transaction_cost,suite,window_id,param_name,param_value,fold,train_end,test_end
full_pipeline,0.08240734496317073,0.1059049874350679,0.44764030132040705,-0.10614772581171993,0.7763457631290522,-1.0069403211548071,0.10240756437747162,0.00011146514605303359,cost_sensitivity,full_sample,base_cost_bps,12.0,,,
full_pipeline,0.08171819280610015,0.1086196509768552,0.43010807054585554,-0.10251023755381926,0.7971709634512102,-1.0161648644516201,0.11965614726263984,0.0001301499335732718,rebalance_sensitivity,full_sample,rebalance_band,0.005,,,
full_pipeline,0.07303856194521262,0.10671648008278514,0.35644502471646383,-0.10319420927640544,0.7077776493427315,-0.9770297895322956,0.11229271854112169,0.00012219463859036592,rebalance_sensitivity,full_sample,rebalance_band,0.015,,,
full_pipeline,0.10294187858269174,0.10536300311304547,0.6448361391278354,-0.09819655802521343,1.0483246069889112,-0.9809004637860599,0.09054812935690887,9.841034646146695e-05,rebalance_sensitivity,full_sample,rebalance_band,0.03,,,
full_pipeline,0.07714509410306172,0.10532198233859837,0.4001547366059121,-0.10769527443082769,0.7163275022743615,-1.0000727647875722,0.10348132361179158,0.00011264818386128782,macro_lag_sensitivity,full_sample,macro_lag_days,1,,,
full_pipeline,0.08637701051297775,0.10615522746913526,0.4839799875904913,-0.09942543363389064,0.8687616303834611,-1.0063949778132046,0.10349829932051105,0.00011263258479795782,macro_lag_sensitivity,full_sample,macro_lag_days,3,,,
full_pipeline,0.09417807136394254,0.10643717706293077,0.5559905611649961,-0.09876289090401691,0.9535774111725399,-0.9837015514207597,0.10004402419655388,0.00010889726709368827,macro_lag_sensitivity,full_sample,macro_lag_days,5,,,
full_pipeline_reward_differential_sharpe,0.0842267756656092,0.10696543624994859,0.46021194125231685,-0.09991996402938001,0.8429423294369907,-1.001761625727746,0.10094370688189107,0.0001097385437437534,reward_ablation,full_sample,reward_mode,differential_sharpe,,,
full_pipeline_reward_return,0.09017018575215215,0.10676813527716318,0.5167288952049689,-0.09740876796682532,0.925688501942418,-0.9752292568670483,0.0899851251130687,9.794481899128726e-05,reward_ablation,full_sample,reward_mode,return,,,
full_pipeline_reward_sortino,0.08331383334134142,0.10565540817183343,0.4572773850818126,-0.10126432901104711,0.8227361591947246,-0.9934962251171569,0.09882746723261253,0.00010735987329320305,reward_ablation,full_sample,reward_mode,sortino,,,
full_pipeline_reward_mean_variance,0.08980253525157977,0.10599570006747584,0.5170259741332268,-0.09791763181352942,0.9171231413292843,-1.0058557807425734,0.0987510445686867,0.00010736031958814677,reward_ablation,full_sample,reward_mode,mean_variance,,,
full_pipeline_tf0.50,0.07864477736560965,0.10752750058176909,0.405894055665132,-0.10599704468644501,0.7419524778141483,-0.9902368014170396,0.09927625667615965,0.0001080173086003909,ablation,full_sample,train_frac,0.5,,,
ts_cv_fold_0,0.0661381726618401,0.13706761584514432,0.22717379446711403,-0.10758586920606757,0.6147477080626961,-1.3518686624983158,,,ts_cv,,,,0.0,2021-02-16,2022-02-22
ts_cv_fold_1,0.06627712182363728,0.13585238556638454,0.23022871030900333,-0.12663538724486556,0.5233696364965167,-1.4125145844971507,,,ts_cv,,,,1.0,2022-02-22,2023-03-02
ts_cv_fold_2,0.12139551998819158,0.08470952373778874,1.0199031463875325,-0.06263822461905243,1.9380418481855999,-0.8002055664956806,,,ts_cv,,,,2.0,2023-03-02,2024-03-11
ts_cv_fold_3,0.10998581159407844,0.0764154765971201,0.9812907688387927,-0.048049817462015636,2.2889949330416317,-0.75448323224862,,,ts_cv,,,,3.0,2024-03-11,2025-03-20
ts_cv_fold_4,0.05173638589684252,0.12764447884869048,0.13111718373271716,-0.0862033955479331,0.6001663805274454,-1.2956421545198398,,,ts_cv,,,,4.0,2025-03-20,2026-03-30
