label,ann_return,ann_vol,sharpe,max_drawdown,calmar,var5_pct,avg_turnover,avg_transaction_cost,suite,window_id,param_name,param_value,fold,train_end,test_end
alpha_stack_no_rl_tf0.60,0.1306650301429689,0.1494805707884757,0.6399829973790432,-0.16318310858145152,0.8007263942424812,-1.4472805000014535,0.10419928350342612,0.0001129941866739594,ablation,full_sample,train_frac,0.6,,,
alpha_plus_portfolio_rl_tf0.40,0.18754476001309617,0.16771908241571007,0.9095253129261953,-0.25132343774102667,0.7462286615069418,-1.423236211086566,0.11080277051911096,0.0001204925377510973,ablation,full_sample,train_frac,0.4,,,
alpha_plus_portfolio_rl_tf0.50,0.19488335116627792,0.17800590123558904,0.898191245765282,-0.24589538549425777,0.7925457521258421,-1.3955393171098383,0.11253266259041682,0.00012297432997767814,ablation,full_sample,train_frac,0.5,,,
alpha_plus_portfolio_rl_tf0.60,0.11013219358112024,0.13689584135757876,0.5488273956883559,-0.15319330026320707,0.71890994059661,-1.327653852643312,0.10875232457316254,0.00011793251287282258,ablation,full_sample,train_frac,0.6,,,
alpha_plus_hedge_rl_tf0.40,0.1466092450116905,0.18655791119956255,0.5982551922429559,-0.3149157452193824,0.46555068325989873,-1.5743783422513329,0.10490100999518465,0.00011417313653963418,ablation,full_sample,train_frac,0.4,,,
alpha_plus_hedge_rl_tf0.50,0.14805355829608047,0.19006826309492508,0.5948049953587917,-0.27291171154683674,0.542496150245682,-1.5740550035679663,0.10639210238519703,0.00011630397623386428,ablation,full_sample,train_frac,0.5,,,
alpha_plus_hedge_rl_tf0.60,0.07763031727873025,0.14949696866126924,0.2851583868816651,-0.19289780800307538,0.4024426926254427,-1.4769428476487543,0.10414127277529317,0.0001129208513686744,ablation,full_sample,train_frac,0.6,,,
full_pipeline_tf0.40,0.1259134677784096,0.171756967488516,0.5293145530840996,-0.26260771793403215,0.479473581257439,-1.4515381062900532,0.11072859574121754,0.00012051855395359155,ablation,full_sample,train_frac,0.4,,,
full_pipeline_tf0.60,0.06654483355142761,0.13880640813472786,0.22725774481702754,-0.16689810707381503,0.39871530439133973,-1.3384641455778301,0.11169950967108988,0.00012109011566605396,ablation,full_sample,train_frac,0.6,,,
full_no_uncertainty_tf0.40,0.13471434248622324,0.17265357381830737,0.5775399518561861,-0.2685865860353113,0.5015676302346533,-1.4904065410877547,0.10959558363763051,0.00011930149275366997,ablation,full_sample,train_frac,0.4,,,
full_no_uncertainty_tf0.50,0.1278264288605101,0.1730633951507345,0.5363723704596028,-0.23648970398517924,0.5405158080935434,-1.486818136835026,0.10764072340296285,0.0001175743234119668,ablation,full_sample,train_frac,0.5,,,
full_no_uncertainty_tf0.60,0.06387916266047329,0.13985927549562216,0.20648727439249828,-0.18910625926288416,0.3377950551796478,-1.3889524908218038,0.11163215194215993,0.00012105371223285793,ablation,full_sample,train_frac,0.6,,,
full_no_regime_tf0.40,0.13260608553874542,0.17170923952712774,0.5684381348561248,-0.27375842687418045,0.48439086317435126,-1.4378618449356908,0.10534503798629498,0.00011460777061948256,ablation,full_sample,train_frac,0.4,,,
full_no_regime_tf0.50,0.14969346668406547,0.17646130199419643,0.6499638101287469,-0.2181872180639073,0.6860780441292378,-1.4694794175108266,0.11149190815755726,0.00012179418077403514,ablation,full_sample,train_frac,0.5,,,
full_no_regime_tf0.60,0.062223393542154705,0.1390241698482733,0.19581768849034376,-0.18954096638713291,0.32828465236490556,-1.3187741746153478,0.11199121004770023,0.00012147540021786705,ablation,full_sample,train_frac,0.6,,,
full_no_vol_tf0.40,0.13752976588505267,0.17663646694158663,0.5804563568087869,-0.2857430624134156,0.48130568739064084,-1.4871829596489066,0.10990121076628719,0.00011956526327095808,ablation,full_sample,train_frac,0.4,,,
full_no_vol_tf0.50,0.1350311247362917,0.17772036833524849,0.5628568072682966,-0.2494855739777283,0.5412381853227479,-1.4254203315194092,0.10881591892107945,0.00011893482454646202,ablation,full_sample,train_frac,0.5,,,
full_no_vol_tf0.60,0.06566386916064502,0.13799670083386112,0.2222072466463515,-0.20035373313796118,0.32773966751112643,-1.31214880864846,0.10851591489152886,0.00011766079042480018,ablation,full_sample,train_frac,0.6,,,
full_pipeline_strict_timing,0.11863944033537559,0.17215745812915076,0.48583103157993784,-0.2371152932568688,0.5003449322157524,-1.4139084839842118,0.10636625584217115,0.00011625263562026383,timing_discipline,full_sample,strict_timing,1,,,
full_pipeline,0.19139341317057607,0.1307964498841888,1.1957006581757,-0.10627911236539259,1.8008561692159688,-1.2537049992376057,0.13151734561472586,0.0001395880620091248,rolling_window,0,window_start,2013-04-01,,,
full_pipeline,0.14346425456954498,0.10523209290026014,1.0307145023258568,-0.09647451049681899,1.4870688533173417,-1.100662705893976,0.1071660928993999,0.00011399766591923632,rolling_window,1,window_start,2015-03-31,,,
full_pipeline,0.11370582386700201,0.15133921683067897,0.5200622833567102,-0.15445661517895556,0.7361666988079073,-1.579138171872333,0.10822173757821689,0.00011654255234440158,rolling_window,2,window_start,2017-03-30,,,
full_pipeline,0.1026933153765342,0.13406643986127625,0.5049236065143747,-0.11140955312435899,0.9217639177159735,-1.4431575033803994,0.09192519464509426,9.926227919187242e-05,rolling_window,3,window_start,2019-10-01,,,
full_pipeline,0.01709627009107749,0.12281328286126393,-0.14578006575515787,-0.11366191099483276,0.15041334812434423,-1.2569689530641668,0.10598212280346155,0.00011502148161280653,rolling_window,4,window_start,2021-09-30,,,
full_pipeline,0.04397797247609409,0.12742449534903524,0.07045718915291879,-0.08024043977571664,0.548077342525107,-1.1191189464596307,0.1134159702319026,0.0001237093005968896,rolling_window,5,window_start,2023-10-03,,,
full_pipeline,0.13636571310852244,0.17727049639942175,0.5718137504505549,-0.238435717656003,0.5719181200279707,-1.490044456189113,0.10951265528591571,0.00011962400952769897,cost_sensitivity,full_sample,base_cost_bps,3.0,,,
full_pipeline,0.1403771969806735,0.1727298842623471,0.6100692496263768,-0.23445099580461484,0.5987485380961005,-1.41838202440165,0.11063247588550243,0.00012078238280624579,cost_sensitivity,full_sample,base_cost_bps,5.0,,,
full_pipeline,0.1341538311716518,0.17811396373813107,0.556687547252362,-0.2506312287837948,0.535263807586965,-1.5050973898068616,0.11146098305180045,0.00012182578989259342,cost_sensitivity,full_sample,base_cost_bps,8.0,,,
full_pipeline,0.12097139700973508,0.1746775197553785,0.4921720448539142,-0.2299301645794356,0.5261223205305846,-1.4574945879949721,0.11181593558713,0.00012217437467977864,cost_sensitivity,full_sample,base_cost_bps,12.0,,,
full_pipeline,0.1314150892839228,0.1750203729365661,0.5508792042745513,-0.23835066149564843,0.5513518735201971,-1.4845070142925334,0.13633889210186292,0.00014880824599908664,rebalance_sensitivity,full_sample,rebalance_band,0.005,,,
full_pipeline,0.12709262892169962,0.17359851797489095,0.5304919920462676,-0.24575353564645883,0.5171548129138089,-1.4346855782487982,0.11088800210909078,0.00012111495912580598,rebalance_sensitivity,full_sample,rebalance_band,0.015,,,
full_pipeline,0.12430011636131573,0.1749144295099339,0.5105359889755935,-0.22407118192294806,0.5547349272996197,-1.4575795071662905,0.08754298297665408,9.574243993343553e-05,rebalance_sensitivity,full_sample,rebalance_band,0.03,,,
full_pipeline,0.15733389078983814,0.1784579627342112,0.6855053260749397,-0.24297436895861155,0.6475328446734646,-1.4776193153822654,0.1116072758323582,0.0001219591785294644,hedge_sensitivity,full_sample,hedge_scale,0.75,,,
full_pipeline,0.13701904321828404,0.17582407388273752,0.5802336117179696,-0.23721676766354544,0.5776110971907051,-1.4553461800905172,0.10872950183072481,0.00011877725608847808,hedge_sensitivity,full_sample,hedge_scale,1.0,,,
full_pipeline,0.11656962053407759,0.17310537919838673,0.47121363992079446,-0.24178042999837032,0.4821300703020613,-1.4516312254560653,0.1093099180316334,0.00011942233386845076,hedge_sensitivity,full_sample,hedge_scale,1.25,,,
full_pipeline,0.13131151401537552,0.17384431430262032,0.5540101145190154,-0.23683718885079297,0.5544378782241111,-1.4172737413182692,0.10906737636283285,0.00011920150420140728,macro_lag_sensitivity,full_sample,macro_lag_days,1,,,
full_pipeline,0.13215279664011173,0.1772780429762318,0.548024952942919,-0.23301236592080352,0.5671492602823293,-1.4162697171709504,0.11255948881704426,0.00012302114352493885,macro_lag_sensitivity,full_sample,macro_lag_days,3,,,
full_pipeline,0.1193220151015859,0.1737376745604667,0.4853409628136199,-0.24522898220894446,0.486573850941405,-1.470833882637481,0.11236418715819875,0.00012267538312810895,macro_lag_sensitivity,full_sample,macro_lag_days,5,,,
full_pipeline_reward_differential_sharpe,0.12937534159033384,0.17775157874305128,0.5309395109078776,-0.24222039182317226,0.5341223968606141,-1.4854162788219762,0.11061378998757594,0.00012084849692946629,reward_ablation,full_sample,reward_mode,differential_sharpe,,,
e2e_reward_differential_sharpe,0.0,0.0,-3500000.0000000005,0.0,0.0,0.0,,,reward_ablation,full_sample,reward_mode,e2e_differential_sharpe,,,
full_pipeline_reward_return,0.13114651547988238,0.17672125543876488,0.5440574185634597,-0.23695690750031467,0.5534614345230424,-1.484687218699243,0.10820708644145452,0.0001182316927464011,reward_ablation,full_sample,reward_mode,return,,,
e2e_reward_return,0.0,0.0,-3500000.0000000005,0.0,0.0,0.0,,,reward_ablation,full_sample,reward_mode,e2e_return,,,
